transaction_id,complaint_id,from_account,to_account,amount,hop_number,timestamp
T000074444,C0016223,ACC000048,ACC000041,8069,3,2026-01-03T10:40:14.253791
T000074445,C0016223,ACC000048,ACC000045,1231,3,2026-01-03T10:40:14.253791
T000074446,C0016223,ACC000046,ACC000041,3775,3,2026-01-03T10:36:30.970326
T000074447,C0016223,ACC000046,ACC000045,3425,3,2026-01-03T10:36:30.970326
T000074448,C0016223,ACC000042,ACC000041,1119,3,2026-01-03T10:49:34.318209
T000074449,C0016223,ACC000042,ACC000045,2581,3,2026-01-03T10:49:34.318209
T000074450,C0016223,ACC000041,ACC000044,12800,4,2026-01-03T10:58:12.268491
T000074451,C0016223,ACC000045,ACC000044,7200,4,2026-01-03T11:00:08.365478
T000074452,C0016224,VICTIM_V0016224,ACC000134,507700,1,2026-01-03T10:19:11.489355
T000074453,C0016224,ACC000134,ACC000135,504200,2,2026-01-03T10:31:58.007462
T000074454,C0016224,ACC000135,ACC000136,489400,3,2026-01-03T10:37:44.978599
T000074455,C0016225,VICTIM_V0016225,ACC000002,30100,1,2026-01-03T10:22:20.291569
T000074456,C0016225,ACC000002,ACC000003,29500,2,2026-01-03T10:38:45.835510
T000074457,C0016225,ACC000003,ACC000001,28800,3,2026-01-03T11:00:06.655869
T000074458,C0016226,VICTIM_V0016226,ACC000150,41800,1,2026-01-03T10:21:08.685359
T000074459,C0016226,ACC000150,ACC000149,41200,2,2026-01-03T10:36:49.886778
T000074460,C0016226,ACC000149,ACC000148,41000,3,2026-01-03T11:03:01.100966
T000074461,C0016227,VICTIM_V0016227,ACC000077,25800,1,2026-01-03T10:20:33.487067
T000074462,C0016227,ACC000077,ACC000078,25600,2,2026-01-03T10:36:06.361192
T000074463,C0016227,ACC000078,ACC000071,7192,3,2026-01-03T10:49:05.447513
T000074464,C0016227,ACC000078,ACC000076,17908,3,2026-01-03T10:49:05.447513
T000074465,C0016227,ACC000071,ACC000067,7100,4,2026-01-03T11:05:17.362649
T000074466,C0016227,ACC000076,ACC000067,17300,4,2026-01-03T11:09:02.998171
T000074467,C0016228,VICTIM_V0016228,ACC000035,34100,1,2026-01-03T10:22:29.206925
T000074468,C0016228,ACC000035,ACC000034,24241,2,2026-01-03T10:37:07.651195
T000074469,C0016228,ACC000035,ACC000033,8959,2,2026-01-03T10:37:07.651195
T000074470,C0016228,ACC000034,ACC000035,23700,3,2026-01-03T10:53:43.446517
T000074471,C0016228,ACC000033,ACC000035,8600,3,2026-01-03T10:51:28.009600
T000074472,C0016229,VICTIM_V0016229,ACC000005,5200,1,2026-01-03T10:20:04.764113
T000074473,C0016229,ACC000005,ACC000004,5000,2,2026-01-03T10:47:22.382494
T000074474,C0016229,ACC000004,ACC000006,4900,3,2026-01-03T11:05:09.434911
T000074475,C0016230,VICTIM_V0016230,ACC000002,249200,1,2026-01-03T10:23:10.677700
T000074476,C0016230,ACC000002,ACC000001,242600,2,2026-01-03T10:40:41.914467
T000074477,C0016231,VICTIM_V0016231,ACC000003,34000,1,2026-01-03T10:22:20.136460
T000074478,C0016231,ACC000003,ACC000002,12872,2,2026-01-03T10:37:12.444105
T000074479,C0016231,ACC000003,ACC000001,19828,2,2026-01-03T10:37:12.444105
T000074480,C0016231,ACC000002,ACC000003,12400,3,2026-01-03T10:57:08.663317
T000074481,C0016231,ACC000001,ACC000003,19700,3,2026-01-03T10:41:32.004966
T000074482,C0016232,VICTIM_V0016232,ACC000014,22400,1,2026-01-03T10:23:22.217390
T000074483,C0016232,ACC000014,ACC000012,21700,2,2026-01-03T10:38:10.050098
T000074484,C0016232,ACC000012,ACC000017,21100,3,2026-01-03T10:51:15.554946
T000074485,C0016233,VICTIM_V0016233,ACC000596,92900,1,2026-01-03T10:20:51.759090
T000074486,C0016233,ACC000596,ACC000597,42927,2,2026-01-03T10:34:21.357396
T000074487,C0016233,ACC000596,ACC000595,46773,2,2026-01-03T10:34:21.357396
T000074488,C0016233,ACC000597,ACC000597,41500,3,2026-01-03T10:59:59.864493
T000074489,C0016233,ACC000595,ACC000597,45800,3,2026-01-03T10:44:56.278273
T000074490,C0016234,VICTIM_V0016234,ACC001064,2220000,1,2026-01-03T10:22:24.390698
T000074491,C0016234,ACC001064,ACC001065,2182400,2,2026-01-03T10:39:51.830001
T000074492,C0016234,ACC001065,ACC001066,2095300,3,2026-01-03T10:47:16.326398
T000074493,C0016235,VICTIM_V0016235,ACC000004,15400,1,2026-01-03T10:23:04.774470
T000074494,C0016235,ACC000004,ACC000005,13066,2,2026-01-03T10:39:40.819302
T000074495,C0016235,ACC000004,ACC000006,2134,2,2026-01-03T10:39:40.819302
T000074496,C0016235,ACC000005,ACC000006,12900,3,2026-01-03T10:56:04.056490
T000074497,C0016235,ACC000006,ACC000006,15000,3,2026-01-03T10:53:10.477210
T000074498,C0016236,VICTIM_V0016236,ACC001157,75900,1,2026-01-03T10:20:56.147526
T000074499,C0016236,ACC001157,ACC001156,26346,2,2026-01-03T10:36:22.822303
T000074500,C0016236,ACC001157,ACC001155,47054,2,2026-01-03T10:36:22.822303
T000074501,C0016236,ACC001156,ACC001157,25500,3,2026-01-03T10:48:18.679311
T000074502,C0016236,ACC001155,ACC001157,46700,3,2026-01-03T11:01:54.415341
T000074503,C0016237,VICTIM_V0016237,ACC001070,271400,1,2026-01-03T10:23:00.127600
T000074504,C0016237,ACC001070,ACC001071,264400,2,2026-01-03T10:53:25.266755
T000074505,C0016238,VICTIM_V0016238,ACC000131,32600,1,2026-01-03T10:22:59.320451
T000074506,C0016238,ACC000131,ACC000132,19339,2,2026-01-03T10:29:00.524602
T000074507,C0016238,ACC000131,ACC000133,13061,2,2026-01-03T10:29:00.524602
T000074508,C0016238,ACC000132,ACC000133,18600,3,2026-01-03T10:36:38.244159
T000074509,C0016238,ACC000133,ACC000133,30800,3,2026-01-03T10:32:43.063312
T000074510,C0016239,VICTIM_V0016239,ACC000001,101900,1,2026-01-03T10:22:50.671231
T000074511,C0016239,ACC000001,ACC000002,98300,2,2026-01-03T10:42:55.177938
T000074512,C0016239,ACC000002,ACC000003,97400,3,2026-01-03T10:53:03.471477
T000074513,C0016240,VICTIM_V0016240,ACC000130,23500,1,2026-01-03T10:25:24.646601
T000074514,C0016240,ACC000130,ACC000125,22800,2,2026-01-03T10:34:44.467926
T000074515,C0016240,ACC000125,ACC000129,7851,3,2026-01-03T10:53:44.938088
T000074516,C0016240,ACC000125,ACC000124,7144,3,2026-01-03T10:53:44.938088
T000074517,C0016240,ACC000125,ACC000126,7505,3,2026-01-03T10:53:44.938088
T000074518,C0016240,ACC000129,ACC000127,7600,4,2026-01-03T11:06:02.121873
T000074519,C0016240,ACC000124,ACC000127,6900,4,2026-01-03T11:10:44.939588
T000074520,C0016240,ACC000126,ACC000127,7500,4,2026-01-03T11:19:27.632935
T000074521,C0016241,VICTIM_V0016241,ACC000003,153000,1,2026-01-03T10:21:51.845684
T000074522,C0016241,ACC000003,ACC000002,76590,2,2026-01-03T10:49:55.546789
T000074523,C0016241,ACC000003,ACC000001,72510,2,2026-01-03T10:49:55.546789
T000074524,C0016241,ACC000002,ACC000003,74600,3,2026-01-03T11:07:56.357858
T000074525,C0016241,ACC000001,ACC000003,69900,3,2026-01-03T11:03:48.658880
T000074526,C0016242,VICTIM_V0016242,ACC000550,46000,1,2026-01-03T10:24:07.752630
T000074527,C0016242,ACC000550,ACC000551,45300,2,2026-01-03T10:40:42.516709
T000074528,C0016242,ACC000551,ACC000554,44500,3,2026-01-03T10:45:01.294745
T000074529,C0016242,ACC000554,ACC000552,42900,4,2026-01-03T11:07:03.128076
T000074530,C0016243,VICTIM_V0016243,ACC000003,27300,1,2026-01-03T10:21:59.823604
T000074531,C0016243,ACC000003,ACC000002,22528,2,2026-01-03T10:48:12.581233
T000074532,C0016243,ACC000003,ACC000001,4272,2,2026-01-03T10:48:12.581233
T000074533,C0016243,ACC000002,ACC000003,22400,3,2026-01-03T11:13:37.446868
T000074534,C0016243,ACC000001,ACC000003,4200,3,2026-01-03T11:02:19.878413
T000074535,C0016244,VICTIM_V0016244,ACC000003,2100,1,2026-01-03T10:25:21.920191
T000074536,C0016244,ACC000003,ACC000001,2000,2,2026-01-03T10:45:51.257777
T000074537,C0016244,ACC000001,ACC000002,2000,3,2026-01-03T10:50:10.372910
T000074538,C0016245,VICTIM_V0016245,ACC000136,38700,1,2026-01-03T10:25:02.375986
T000074539,C0016245,ACC000136,ACC000134,18209,2,2026-01-03T10:41:27.159098
T000074540,C0016245,ACC000136,ACC000135,19591,2,2026-01-03T10:41:27.159098
T000074541,C0016245,ACC000134,ACC000136,18100,3,2026-01-03T10:58:39.741988
T000074542,C0016245,ACC000135,ACC000136,19300,3,2026-01-03T10:48:42.480347
T000074543,C0016246,VICTIM_V0016246,ACC000021,3200,1,2026-01-03T10:25:20.174467
T000074544,C0016246,ACC000021,ACC000020,3100,2,2026-01-03T10:45:18.398581
T000074545,C0016247,VICTIM_V0016247,ACC000122,117800,1,2026-01-03T10:25:02.984871
T000074546,C0016247,ACC000122,ACC000118,56793,2,2026-01-03T10:36:43.092601
T000074547,C0016247,ACC000122,ACC000120,57207,2,2026-01-03T10:36:43.092601
T000074548,C0016247,ACC000118,ACC000121,56000,3,2026-01-03T10:44:07.499851
T000074549,C0016247,ACC000120,ACC000121,56500,3,2026-01-03T10:47:12.506944
T000074550,C0016247,ACC000121,ACC000117,111800,4,2026-01-03T11:12:44.978634
T000074551,C0016248,VICTIM_V0016248,ACC000003,33400,1,2026-01-03T10:22:22.193725
T000074552,C0016248,ACC000003,ACC000002,8877,2,2026-01-03T10:35:10.458001
T000074553,C0016248,ACC000003,ACC000001,23623,2,2026-01-03T10:35:10.458001
T000074554,C0016248,ACC000002,ACC000003,8500,3,2026-01-03T11:00:43.313975
T000074555,C0016248,ACC000001,ACC000003,23500,3,2026-01-03T10:42:59.910481
T000074556,C0016249,VICTIM_V0016249,ACC000206,15400,1,2026-01-03T10:24:08.815381
T000074557,C0016249,ACC000206,ACC000207,15200,2,2026-01-03T10:38:49.692373
T000074558,C0016249,ACC000207,ACC000205,14900,3,2026-01-03T10:53:24.680180
T000074559,C0016250,VICTIM_V0016250,ACC000149,41400,1,2026-01-03T10:25:43.190336
T000074560,C0016250,ACC000149,ACC000148,40700,2,2026-01-03T10:43:02.357115
T000074561,C0016250,ACC000148,ACC000150,39400,3,2026-01-03T10:58:33.624390
T000074562,C0016251,VICTIM_V0016251,ACC001129,734700,1,2026-01-03T10:25:21.165798
T000074563,C0016251,ACC001129,ACC001128,711800,2,2026-01-03T10:33:07.550656
T000074564,C0016251,ACC001128,ACC001130,707300,3,2026-01-03T10:49:57.622461
T000074565,C0016252,VICTIM_V0016252,ACC000109,2220000,1,2026-01-03T10:26:49.017249
T000074566,C0016252,ACC000109,ACC000108,1282897,2,2026-01-03T10:36:58.895874
T000074567,C0016252,ACC000109,ACC000107,95950,2,2026-01-03T10:36:58.895874
T000074568,C0016252,ACC000109,ACC000106,769453,2,2026-01-03T10:36:58.895874
T000074569,C0016252,ACC000108,ACC000110,697443,3,2026-01-03T11:04:44.046652
T000074570,C0016252,ACC000108,ACC000111,536357,3,2026-01-03T11:04:44.046652
T000074571,C0016252,ACC000107,ACC000110,31406,3,2026-01-03T10:55:24.007114
T000074572,C0016252,ACC000107,ACC000111,61394,3,2026-01-03T10:55:24.007114
T000074573,C0016252,ACC000106,ACC000110,713460,3,2026-01-03T10:52:27.111808
T000074574,C0016252,ACC000106,ACC000111,37440,3,2026-01-03T10:52:27.111808
T000074575,C0016252,ACC000110,ACC000111,1416100,4,2026-01-03T11:15:39.872305
T000074576,C0016252,ACC000111,ACC000111,2033600,4,2026-01-03T11:09:04.270230
T000074577,C0016253,VICTIM_V0016253,ACC000030,49200,1,2026-01-03T10:26:32.431837
T000074578,C0016253,ACC000030,ACC000031,25279,2,2026-01-03T10:43:21.151436
T000074579,C0016253,ACC000030,ACC000032,23221,2,2026-01-03T10:43:21.151436
T000074580,C0016253,ACC000031,ACC000032,24600,3,2026-01-03T10:49:31.078755
T000074581,C0016253,ACC000032,ACC000032,46000,3,2026-01-03T11:06:24.142921
T000074582,C0016254,VICTIM_V0016254,ACC000208,737300,1,2026-01-03T10:24:46.084389
T000074583,C0016254,ACC000208,ACC000209,186805,2,2026-01-03T10:31:44.235793
T000074584,C0016254,ACC000208,ACC000211,522095,2,2026-01-03T10:31:44.235793
T000074585,C0016254,ACC000209,ACC000210,183300,3,2026-01-03T10:45:37.510890
T000074586,C0016254,ACC000211,ACC000210,511100,3,2026-01-03T10:55:42.097492
T000074587,C0016254,ACC000210,ACC000212,679500,4,2026-01-03T11:15:56.296873
T000074588,C0016254,ACC000212,ACC000212,675600,5,2026-01-03T11:28:57.473955
T000074589,C0016255,VICTIM_V0016255,ACC001581,226900,1,2026-01-03T10:23:43.678714
T000074590,C0016255,ACC001581,ACC001583,23913,2,2026-01-03T10:32:54.943372
T000074591,C0016255,ACC001581,ACC001582,195287,2,2026-01-03T10:32:54.943372
T000074592,C0016255,ACC001583,ACC001583,23300,3,2026-01-03T10:52:35.443448
T000074593,C0016255,ACC001582,ACC001583,194100,3,2026-01-03T10:45:04.146597
T000074594,C0016256,VICTIM_V0016256,ACC000002,8000,1,2026-01-03T10:26:51.574604
T000074595,C0016256,ACC000002,ACC000003,3969,2,2026-01-03T10:46:20.568821
T000074596,C0016256,ACC000002,ACC000001,3931,2,2026-01-03T10:46:20.568821
T000074597,C0016256,ACC000003,ACC000003,3900,3,2026-01-03T11:05:41.353909
T000074598,C0016256,ACC000001,ACC000003,3900,3,2026-01-03T10:51:42.691561
T000074599,C0016257,VICTIM_V0016257,ACC000303,64200,1,2026-01-03T10:25:04.801573
T000074600,C0016257,ACC000303,ACC000301,61800,2,2026-01-03T10:32:04.301677
T000074601,C0016257,ACC000301,ACC000300,17102,3,2026-01-03T10:41:19.768308
T000074602,C0016257,ACC000301,ACC000302,43698,3,2026-01-03T10:41:19.768308
T000074603,C0016257,ACC000300,ACC000303,16600,4,2026-01-03T10:46:47.308660
T000074604,C0016257,ACC000302,ACC000303,42200,4,2026-01-03T10:57:20.319649
T000074605,C0016258,VICTIM_V0016258,ACC000244,38400,1,2026-01-03T10:24:46.920171
T000074606,C0016258,ACC000244,ACC000241,38100,2,2026-01-03T10:31:38.097168
T000074607,C0016258,ACC000241,ACC000243,37400,3,2026-01-03T10:46:05.205667
T000074608,C0016258,ACC000243,ACC000242,37200,4,2026-01-03T11:05:31.093633
T000074609,C0016259,VICTIM_V0016259,ACC000961,488400,1,2026-01-03T10:24:39.155800
T000074610,C0016259,ACC000961,ACC000959,480100,2,2026-01-03T10:31:42.228533
T000074611,C0016259,ACC000959,ACC000960,460900,3,2026-01-03T10:45:58.594953
T000074612,C0016260,VICTIM_V0016260,ACC000021,59800,1,2026-01-03T10:25:21.743284
T000074613,C0016260,ACC000021,ACC000020,58500,2,2026-01-03T10:46:48.166638
T000074614,C0016260,ACC000020,ACC000019,57400,3,2026-01-03T10:58:32.305425
T000074615,C0016261,VICTIM_V0016261,ACC000915,76600,1,2026-01-03T10:26:33.523322
T000074616,C0016261,ACC000915,ACC000916,74500,2,2026-01-03T10:42:10.827517
T000074617,C0016262,VICTIM_V0016262,ACC000535,5100,1,2026-01-03T10:25:58.819084
T000074618,C0016262,ACC000535,ACC000533,5000,2,2026-01-03T10:38:09.971034
T000074619,C0016262,ACC000533,ACC000534,4800,3,2026-01-03T11:00:48.278518
T000074620,C0016263,VICTIM_V0016263,ACC000004,122800,1,2026-01-03T10:28:46.747426
T000074621,C0016263,ACC000004,ACC000005,12596,2,2026-01-03T10:48:37.799157
T000074622,C0016263,ACC000004,ACC000006,107304,2,2026-01-03T10:48:37.799157
T000074623,C0016263,ACC000005,ACC000006,12400,3,2026-01-03T11:03:57.317775
T000074624,C0016263,ACC000006,ACC000006,115000,3,2026-01-03T11:04:03.467686
T000074625,C0016264,VICTIM_V0016264,ACC000004,1000,1,2026-01-03T10:27:11.571331
T000074626,C0016264,ACC000004,ACC000006,1000,2,2026-01-03T10:53:34.950128
T000074627,C0016264,ACC000006,ACC000005,1000,3,2026-01-03T11:17:43.389322
T000074628,C0016265,VICTIM_V0016265,ACC000018,104800,1,2026-01-03T10:25:07.316132
T000074629,C0016265,ACC000018,ACC000007,100900,2,2026-01-03T10:34:21.695553
T000074630,C0016265,ACC000007,ACC000011,98900,3,2026-01-03T10:56:31.755415
T000074631,C0016265,ACC000011,ACC000014,97500,4,2026-01-03T11:22:06.915673
T000074632,C0016265,ACC000014,ACC000013,95300,5,2026-01-03T11:33:07.846211
T000074633,C0016266,VICTIM_V0016266,ACC000135,18100,1,2026-01-03T10:27:40.231249
T000074634,C0016266,ACC000135,ACC000136,17600,2,2026-01-03T10:48:30.609266
T000074635,C0016266,ACC000136,ACC000134,17200,3,2026-01-03T10:57:01.046021
T000074636,C0016267,VICTIM_V0016267,ACC000002,4100,1,2026-01-03T10:28:45.404731
T000074637,C0016267,ACC000002,ACC000001,4100,2,2026-01-03T10:58:23.227597
T000074638,C0016267,ACC000001,ACC000003,4000,3,2026-01-03T11:03:02.855340
T000074639,C0016268,VICTIM_V0016268,ACC000118,634200,1,2026-01-03T10:27:38.625201
T000074640,C0016268,ACC000118,ACC000119,95039,2,2026-01-03T10:39:52.406602
T000074641,C0016268,ACC000118,ACC000122,128601,2,2026-01-03T10:39:52.406602
T000074642,C0016268,ACC000118,ACC000117,396960,2,2026-01-03T10:39:52.406602
T000074643,C0016268,ACC000119,ACC000121,93600,3,2026-01-03T11:08:43.015399
T000074644,C0016268,ACC000122,ACC000121,126100,3,2026-01-03T10:50:24.950549
T000074645,C0016268,ACC000117,ACC000121,391800,3,2026-01-03T11:02:43.529038
T000074646,C0016269,VICTIM_V0016269,ACC000038,14700,1,2026-01-03T10:28:02.440538
T000074647,C0016269,ACC000038,ACC000037,14600,2,2026-01-03T10:46:48.270807
T000074648,C0016269,ACC000037,ACC000040,8436,3,2026-01-03T11:13:47.148333
T000074649,C0016269,ACC000037,ACC000036,5864,3,2026-01-03T11:13:47.148333
T000074650,C0016269,ACC000040,ACC000039,8300,4,2026-01-03T11:34:19.718751
T000074651,C0016269,ACC000036,ACC000039,5800,4,2026-01-03T11:27:20.247684
T000074652,C0016269,ACC000039,ACC000040,13800,5,2026-01-03T11:31:41.127307
T000074653,C0016270,VICTIM_V0016270,ACC000086,1292400,1,2026-01-03T10:29:39.016332
T000074654,C0016270,ACC000086,ACC000083,325237,2,2026-01-03T10:41:19.186589
T000074655,C0016270,ACC000086,ACC000084,945163,2,2026-01-03T10:41:19.186589
T000074656,C0016270,ACC000083,ACC000085,318100,3,2026-01-03T10:58:56.593695
T000074657,C0016270,ACC000084,ACC000085,917400,3,2026-01-03T10:58:47.783329
T000074658,C0016270,ACC000085,ACC000087,1190700,4,2026-01-03T11:11:59.344975
T000074659,C0016271,VICTIM_V0016271,ACC000028,31600,1,2026-01-03T10:26:37.620730
T000074660,C0016271,ACC000028,ACC000026,31300,2,2026-01-03T10:53:19.358273
T000074661,C0016271,ACC000026,ACC000023,30400,3,2026-01-03T11:00:37.129948
T000074662,C0016272,VICTIM_V0016272,ACC000133,27600,1,2026-01-03T10:27:56.054577
T000074663,C0016272,ACC000133,ACC000131,26700,2,2026-01-03T10:50:16.087759
T000074664,C0016272,ACC000131,ACC000132,26400,3,2026-01-03T11:01:03.313316
T000074665,C0016273,VICTIM_V0016273,ACC001021,8500,1,2026-01-03T10:27:18.901263
T000074666,C0016273,ACC001021,ACC001023,4509,2,2026-01-03T10:46:08.352539
T000074667,C0016273,ACC001021,ACC001022,3891,2,2026-01-03T10:46:08.352539
T000074668,C0016273,ACC001023,ACC001023,4500,3,2026-01-03T10:48:52.713218
T000074669,C0016273,ACC001022,ACC001023,3900,3,2026-01-03T10:53:01.008947
T000074670,C0016274,VICTIM_V0016274,ACC000012,11400,1,2026-01-03T10:32:05.479909
T000074671,C0016274,ACC000012,ACC000014,11000,2,2026-01-03T10:49:30.772203
T000074672,C0016275,VICTIM_V0016275,ACC000146,1137000,1,2026-01-03T10:29:21.330020
T000074673,C0016275,ACC000146,ACC000143,1106000,2,2026-01-03T10:44:08.570564
T000074674,C0016275,ACC000143,ACC000140,474044,3,2026-01-03T11:05:18.507414
T000074675,C0016275,ACC000143,ACC000147,599656,3,2026-01-03T11:05:18.507414
T000074676,C0016275,ACC000140,ACC000144,455200,4,2026-01-03T11:33:16.959301
T000074677,C0016275,ACC000147,ACC000144,588100,4,2026-01-03T11:15:06.858362
T000074678,C0016276,VICTIM_V0016276,ACC000025,2028400,1,2026-01-03T10:31:01.492408
T000074679,C0016276,ACC000025,ACC000027,859476,2,2026-01-03T10:48:36.539423
T000074680,C0016276,ACC000025,ACC000024,995718,2,2026-01-03T10:48:36.539423
T000074681,C0016276,ACC000025,ACC000029,138506,2,2026-01-03T10:48:36.539423
T000074682,C0016276,ACC000027,ACC000023,378731,3,2026-01-03T11:09:57.392810
T000074683,C0016276,ACC000027,ACC000028,473769,3,2026-01-03T11:09:57.392810
T000074684,C0016276,ACC000024,ACC000023,742642,3,2026-01-03T11:16:09.020687
T000074685,C0016276,ACC000024,ACC000028,213358,3,2026-01-03T11:16:09.020687
T000074686,C0016276,ACC000029,ACC000023,6557,3,2026-01-03T11:13:01.655935
T000074687,C0016276,ACC000029,ACC000028,127643,3,2026-01-03T11:13:01.655935
T000074688,C0016276,ACC000023,ACC000022,1105100,4,2026-01-03T11:35:48.882886
T000074689,C0016276,ACC000028,ACC000022,791000,4,2026-01-03T11:28:22.013007
T000074690,C0016277,VICTIM_V0016277,ACC000004,1000,1,2026-01-03T10:30:32.477218
T000074691,C0016277,ACC000004,ACC000005,1000,2,2026-01-03T10:45:07.097161
T000074692,C0016278,VICTIM_V0016278,ACC000006,13700,1,2026-01-03T10:29:33.227955
T000074693,C0016278,ACC000006,ACC000005,9987,2,2026-01-03T10:33:15.893727
T000074694,C0016278,ACC000006,ACC000004,3513,2,2026-01-03T10:33:15.893727
T000074695,C0016278,ACC000005,ACC000006,9900,3,2026-01-03T10:51:51.458451
T000074696,C0016278,ACC000004,ACC000006,3500,3,2026-01-03T10:55:02.938484
T000074697,C0016279,VICTIM_V0016279,ACC000021,15900,1,2026-01-03T10:31:09.877179
T000074698,C0016279,ACC000021,ACC000020,3421,2,2026-01-03T10:46:23.516627
T000074699,C0016279,ACC000021,ACC000019,12079,2,2026-01-03T10:46:23.516627
T000074700,C0016279,ACC000020,ACC000021,3400,3,2026-01-03T11:11:41.106753
T000074701,C0016279,ACC000019,ACC000021,12000,3,2026-01-03T11:08:07.457242
T000074702,C0016280,VICTIM_V0016280,ACC000139,44300,1,2026-01-03T10:30:20.273528
T000074703,C0016280,ACC000139,ACC000138,18658,2,2026-01-03T10:55:38.883332
T000074704,C0016280,ACC000139,ACC000137,24342,2,2026-01-03T10:55:38.883332
T000074705,C0016280,ACC000138,ACC000139,18500,3,2026-01-03T11:06:37.497312
T000074706,C0016280,ACC000137,ACC000139,24200,3,2026-01-03T11:17:37.051179
T000074707,C0016281,VICTIM_V0016281,ACC000012,62000,1,2026-01-03T10:32:28.536148
T000074708,C0016281,ACC000012,ACC000011,60100,2,2026-01-03T10:51:35.900948
T000074709,C0016282,VICTIM_V0016282,ACC000538,332900,1,2026-01-03T10:32:19.088124
T000074710,C0016282,ACC000538,ACC000536,325300,2,2026-01-03T10:41:49.943867
T000074711,C0016282,ACC000536,ACC000537,314200,3,2026-01-03T10:57:52.636745
T000074712,C0016283,VICTIM_V0016283,ACC000003,55000,1,2026-01-03T10:32:27.196415
T000074713,C0016283,ACC000003,ACC000001,18242,2,2026-01-03T10:51:45.064925
T000074714,C0016283,ACC000003,ACC000002,36458,2,2026-01-03T10:51:45.064925
T000074715,C0016283,ACC000001,ACC000003,17700,3,2026-01-03T11:10:04.531383
T000074716,C0016283,ACC000002,ACC000003,35400,3,2026-01-03T11:06:04.032042
T000074717,C0016284,VICTIM_V0016284,ACC000030,134600,1,2026-01-03T10:31:19.347121
T000074718,C0016284,ACC000030,ACC000032,132700,2,2026-01-03T10:52:47.739295
T000074719,C0016285,VICTIM_V0016285,ACC000014,67200,1,2026-01-03T10:32:18.846379
T000074720,C0016285,ACC000014,ACC000018,65800,2,2026-01-03T10:40:36.941700
T000074721,C0016286,VICTIM_V0016286,ACC000109,3900,1,2026-01-03T10:33:40.233042
T000074722,C0016286,ACC000109,ACC000106,3800,2,2026-01-03T10:57:39.784469
T000074723,C0016287,VICTIM_V0016287,ACC000549,16300,1,2026-01-03T10:31:55.435314
T000074724,C0016287,ACC000549,ACC000547,10067,2,2026-01-03T10:40:01.833083
T000074725,C0016287,ACC000549,ACC000548,5733,2,2026-01-03T10:40:01.833083
T000074726,C0016287,ACC000547,ACC000549,9900,3,2026-01-03T11:07:27.117554
T000074727,C0016287,ACC000548,ACC000549,5500,3,2026-01-03T11:00:37.484244
T000074728,C0016288,VICTIM_V0016288,ACC000006,8000,1,2026-01-03T10:31:22.797214
T000074729,C0016288,ACC000006,ACC000004,7700,2,2026-01-03T10:38:27.811496
T000074730,C0016289,VICTIM_V0016289,ACC000171,1191700,1,2026-01-03T10:30:19.304680
T000074731,C0016289,ACC000171,ACC000169,1176500,2,2026-01-03T10:50:24.884930
T000074732,C0016289,ACC000169,ACC000170,1130600,3,2026-01-03T11:13:49.810894
T000074733,C0016290,VICTIM_V0016290,ACC000006,624000,1,2026-01-03T10:34:17.860737
T000074734,C0016290,ACC000006,ACC000005,603800,2,2026-01-03T10:51:09.124618
T000074735,C0016290,ACC000005,ACC000004,597200,3,2026-01-03T11:17:29.892907
T000074736,C0016291,VICTIM_V0016291,ACC000215,1200,1,2026-01-03T10:32:18.994379
T000074737,C0016291,ACC000215,ACC000213,1200,2,2026-01-03T10:45:28.847777
T000074738,C0016291,ACC000213,ACC000214,1200,3,2026-01-03T11:11:17.021213
T000074739,C0016292,VICTIM_V0016292,ACC000005,203700,1,2026-01-03T10:31:37.014496
T000074740,C0016292,ACC000005,ACC000004,199500,2,2026-01-03T10:48:38.326295
T000074741,C0016292,ACC000004,ACC000006,192900,3,2026-01-03T11:18:45.860815
T000074742,C0016293,VICTIM_V0016293,ACC000003,16000,1,2026-01-03T10:34:37.139962
T000074743,C0016293,ACC000003,ACC000002,15700,2,2026-01-03T10:54:41.222210
T000074744,C0016294,VICTIM_V0016294,ACC001224,12200,1,2026-01-03T10:33:40.742464
T000074745,C0016294,ACC001224,ACC001225,12000,2,2026-01-03T10:48:38.812210
T000074746,C0016294,ACC001225,ACC001227,11900,3,2026-01-03T11:14:10.543497
T000074747,C0016294,ACC001227,ACC001226,11500,4,2026-01-03T11:19:51.370495
T000074748,C0016295,VICTIM_V0016295,ACC000238,1000,1,2026-01-03T10:35:11.286839
T000074749,C0016295,ACC000238,ACC000239,621,2,2026-01-03T11:00:21.242568
T000074750,C0016295,ACC000238,ACC000240,379,2,2026-01-03T11:00:21.242568
T000074751,C0016295,ACC000239,ACC000240,600,3,2026-01-03T11:03:34.940290
T000074752,C0016295,ACC000240,ACC000240,1000,3,2026-01-03T11:14:39.916902
T000074753,C0016296,VICTIM_V0016296,ACC000063,2014600,1,2026-01-03T10:33:21.463754
T000074754,C0016296,ACC000063,ACC000064,1936200,2,2026-01-03T10:45:22.407828
T000074755,C0016296,ACC000064,ACC000062,1883600,3,2026-01-03T11:12:54.863793
T000074756,C0016297,VICTIM_V0016297,ACC000004,56200,1,2026-01-03T10:34:04.282283
T000074757,C0016297,ACC000004,ACC000005,38539,2,2026-01-03T11:02:28.003781
T000074758,C0016297,ACC000004,ACC000006,16461,2,2026-01-03T11:02:28.003781
